-0.687924, -0.035130, -0.884892, -0.913843, 0.561325, -0.049722, 0.948084, 0.192291
-0.586915, -0.032912, -0.888722, -0.922163, 0.527606, 0.015483, 0.947603, 0.196297
-0.407258, -0.028871, -0.892841, -0.929218, 0.522362, 0.109105, 0.947310, 0.197672
-0.149143, -0.022850, -0.895467, -0.935356, 0.539722, 0.206399, 0.946310, 0.181760
0.097351, -0.016220, -0.896595, -0.940031, 0.569883, 0.274541, 0.944136, 0.150408
0.251220, -0.007503, -0.893461, -0.943266, 0.597702, 0.303685, 0.939856, 0.134908
0.293193, 0.008569, -0.888799, -0.945496, 0.615459, 0.301208, 0.934523, 0.133221
0.253960, 0.023128, -0.882883, -0.947496, 0.622007, 0.274376, 0.928697, 0.112993
0.165054, 0.037045, -0.876774, -0.948878, 0.620118, 0.238277, 0.922991, 0.058376
0.060946, 0.045160, -0.867402, -0.948572, 0.602168, 0.194272, 0.914799, -0.046111
-0.024857, 0.056759, -0.855169, -0.946709, 0.573294, 0.150831, 0.904541, -0.185960
-0.078028, 0.061212, -0.842985, -0.944225, 0.542468, 0.122979, 0.893714, -0.335425
-0.083283, 0.075101, -0.828240, -0.939816, 0.502749, 0.106318, 0.880379, -0.463275
-0.023298, 0.104460, -0.780293, -0.920862, 0.441363, 0.118019, 0.840368, -0.542939
0.014866, 0.122059, -0.746131, -0.906909, 0.406370, 0.118215, 0.812673, -0.601802
0.089489, 0.162780, -0.664842, -0.874523, 0.352527, 0.139255, 0.745615, -0.635915
0.143203, 0.196232, -0.633171, -0.856657, 0.331751, 0.139041, 0.715314, -0.670682
0.166296, 0.253354, -0.567096, -0.822703, 0.295040, 0.154582, 0.646650, -0.693495
0.209121, 0.270926, -0.526369, -0.796647, 0.253025, 0.166314, 0.597967, -0.720800
0.240482, 0.305691, -0.469625, -0.756253, 0.230543, 0.169249, 0.530314, -0.738891
0.260694, 0.325628, -0.442873, -0.741568, 0.228994, 0.184151, 0.490683, -0.766420
0.273366, 0.348643, -0.418425, -0.727603, 0.221348, 0.184681, 0.435474, -0.796680
0.302910, 0.377036, -0.376721, -0.707783, 0.215649, 0.162579, 0.425401, -0.820057
0.346696, 0.408062, -0.321753, -0.694785, 0.222803, 0.175220, 0.414608, -0.843723
0.380447, 0.429469, -0.279623, -0.691987, 0.248008, 0.210014, 0.428615, -0.861824
0.421721, 0.468970, -0.233363, -0.702504, 0.277766, 0.228002, 0.442087, -0.878391
0.479690, 0.505767, -0.196193, -0.710944, 0.310253, 0.249744, 0.452241, -0.896270
0.506656, 0.540837, -0.151949, -0.713046, 0.345372, 0.266434, 0.468295, -0.905767
0.547141, 0.581701, -0.126695, -0.724109, 0.376475, 0.317567, 0.483893, -0.910049
0.555889, 0.581669, -0.094621, -0.732076, 0.392755, 0.348010, 0.484766, -0.909346
0.559648, 0.585330, -0.094080, -0.752379, 0.439009, 0.354083, 0.505159, -0.906811
0.578877, 0.598107, -0.090441, -0.771429, 0.480262, 0.350557, 0.537408, -0.900480
