-11.75,-3.1609,18.641,2,0.45746,1,5.2162,0.461114043225885,8.25482625482625e-05
-5.1161,0.03678,14.741,2,0.30649,1,0.30649,0.480243083286354,8.25482625482625e-05
-5.0672,-1.5248,16.549,2,0.36577,1,0.36577,0.440205229649505,8.25482625482625e-05
-5.3004,5.7391,13.971,2,0.43235,1,0.43235,0.393323140905089,8.25482625482625e-05
-5.9948,3.7686,13.459,2,1.2683,1,1.2683,0.4234329235568,8.25482625482625e-05
-7.192,7.7736,10.497,2,1.2607,1,1.2607,0.491130415233234,8.25482625482625e-05
-10.617,10.123,14.394,2,0.7519,1,0.7519,0.477165073492719,8.25482625482625e-05
-7.7966,9.0156,17.857,2,0.2704,1,0.2704,0.435861602756508,8.25482625482625e-05
-9.1982,12.07,2.7917,2,0.34672,1,0.34672,0.344244143417915,8.25482625482625e-05
-12.325,11.712,5.9448,2,0.51403,1,0.51403,0.499123732399282,8.25482625482625e-05
-10.745,8.1518,-5.6655,2,0.40663,1,0.40663,0.376567661604365,8.25482625482625e-05
-21.719,9.1473,-3.6121,2,0.95202,1,0.95202,0.446415847061929,8.25482625482625e-05
-21.888,2.0412,-0.38051,2,5.8155,1,5.8155,0.44666062614968,8.25482625482625e-05
-21.77,10.073,6.5587,2,0.33722,1,0.33722,0.255218744445873,8.25482625482625e-05
-15.708,11.627,5.6574,2,0.22164,1,0.22164,0.436201587455095,8.25482625482625e-05
-15.257,10.576,3.6913,2,1.8504,1,1.8504,0.4695498895105,8.25482625482625e-05
