%eval_id interface v0             fvimm          r0             b              nata           tc             n0             ERROR_TOT      
111      NO_ID      1.116666667    0.15           6.5            0.1025         0.175          36.38888889    16.66666667    2.875209       
112      NO_ID      0.9561728395   0.25           6.5            0.1025         0.175          29.5           18             5.409569       
113      NO_ID      0.9438271605   0.25           6.5            0.1025         0.175          29.5           18             5.553515       
114      NO_ID      0.45           0.85           6.5            0.1025         0.175          29.5           26             15.895896      
115      NO_ID      0.45           0.85           6.5            0.1025         0.175          29.5           18             14.019703      
116      NO_ID      1.116666667    0.15           7.722222222    0.1025         0.175          39.83333333    16.66666667    2.95594        
117      NO_ID      1.116666667    0.15           5.277777778    0.1025         0.175          39.83333333    16.66666667    3.049496       
118      NO_ID      0.9561728395   0.25           6.5            0.1025         0.225          29.5           18             4.257243       
119      NO_ID      0.9561728395   0.25           6.5            0.1025         0.125          29.5           18             9.65952        
120      NO_ID      0.45           0.85           6.5            0.1675         0.175          19.16666667    22             14.309573      
121      NO_ID      0.45           0.85           6.5            0.0375         0.175          19.16666667    22             22.861395      
122      NO_ID      1.172222222    0.15           6.5            0.1025         0.175          39.83333333    16.66666667    2.655922       
123      NO_ID      1.061111111    0.15           6.5            0.1025         0.175          39.83333333    16.66666667    3.392773       
124      NO_ID      1.116666667    0.15           7.722222222    0.1025         0.175          36.38888889    16.66666667    3.229903       
125      NO_ID      1.116666667    0.15           5.277777778    0.1025         0.175          36.38888889    16.66666667    2.868111       
126      NO_ID      0.9561728395   0.25           6.5            0.1025         0.225          39.83333333    18             5.957508       
127      NO_ID      0.9561728395   0.25           6.5            0.1025         0.225          19.16666667    18             7.964555       
128      NO_ID      0.95           0.25           6.5            0.1025         0.225          29.5           18             4.211071       
129      NO_ID      0.95           0.25           6.5            0.1025         0.125          29.5           18             9.74329        
130      NO_ID      0.95           0.85           6.5            0.1675         0.225          29.5           22             31.682558      
131      NO_ID      0.95           0.25           6.5            0.1675         0.225          29.5           22             5.72119        
132      NO_ID      1.190740741    0.15           6.5            0.1025         0.175          39.83333333    16.66666667    2.636281       
133      NO_ID      1.153703704    0.15           6.5            0.1025         0.175          39.83333333    16.66666667    2.676199       
